suite,scenario,time_s,time_min,temperature_K,ambient_K,surface_K,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
conduction,hot_surface,2945.0,49.083333,330.17601989896883,270.0,340.0,147.7113953138334,0.0,0.0,0.0,0.0,0.0,147.7113953138334,950.5446268175319,0.0,0.0,0.0,0.0,0.0,950.5446268175319
conduction,hot_surface,2950.0,49.166667,330.1994103277808,270.0,340.0,147.35970151546752,0.0,0.0,0.0,0.0,0.0,147.35970151546752,951.2814253251092,0.0,0.0,0.0,0.0,0.0,951.2814253251092
conduction,hot_surface,2955.0,49.25,330.22274506509564,270.0,340.0,147.00884508328784,0.0,0.0,0.0,0.0,0.0,147.00884508328784,952.0164695505258,0.0,0.0,0.0,0.0,0.0,952.0164695505258
conduction,hot_surface,2960.0,49.333333,330.24602424351207,270.0,340.0,146.65882402356544,0.0,0.0,0.0,0.0,0.0,146.65882402356544,952.7497636706436,0.0,0.0,0.0,0.0,0.0,952.7497636706436
conduction,hot_surface,2965.0,49.416667,330.2692479953132,270.0,340.0,146.30963634731899,0.0,0.0,0.0,0.0,0.0,146.30963634731899,953.4813118523801,0.0,0.0,0.0,0.0,0.0,953.4813118523801
conduction,hot_surface,2970.0,49.5,330.29241645246725,270.0,340.0,145.96128007030188,0.0,0.0,0.0,0.0,0.0,145.96128007030188,954.2111182527316,0.0,0.0,0.0,0.0,0.0,954.2111182527316
conduction,hot_surface,2975.0,49.583333,330.31552974662804,270.0,340.0,145.61375321299124,0.0,0.0,0.0,0.0,0.0,145.61375321299124,954.9391870187966,0.0,0.0,0.0,0.0,0.0,954.9391870187966
conduction,hot_surface,2980.0,49.666667,330.33858800913606,270.0,340.0,145.26705380057933,0.0,0.0,0.0,0.0,0.0,145.26705380057933,955.6655222877995,0.0,0.0,0.0,0.0,0.0,955.6655222877995
conduction,hot_surface,2985.0,49.75,330.3615913710191,270.0,340.0,144.9211798629591,0.0,0.0,0.0,0.0,0.0,144.9211798629591,956.3901281871142,0.0,0.0,0.0,0.0,0.0,956.3901281871142
conduction,hot_surface,2990.0,49.833333,330.38453996299285,270.0,340.0,144.5761294347139,0.0,0.0,0.0,0.0,0.0,144.5761294347139,957.1130088342878,0.0,0.0,0.0,0.0,0.0,957.1130088342878
conduction,hot_surface,2995.0,49.916667,330.4074339154619,270.0,340.0,144.2319005551073,0.0,0.0,0.0,0.0,0.0,144.2319005551073,957.8341683370634,0.0,0.0,0.0,0.0,0.0,957.8341683370634
conduction,hot_surface,3000.0,50.0,330.43027335852037,270.0,340.0,143.88849126807116,0.0,0.0,0.0,0.0,0.0,143.88849126807116,958.5536107934037,0.0,0.0,0.0,0.0,0.0,958.5536107934037
conduction,hot_surface,3005.0,50.083333,330.45305842195245,270.0,340.0,143.5458996221945,0.0,0.0,0.0,0.0,0.0,143.5458996221945,959.2713402915147,0.0,0.0,0.0,0.0,0.0,959.2713402915147
conduction,hot_surface,3010.0,50.166667,330.4757892352335,270.0,340.0,143.20412367071327,0.0,0.0,0.0,0.0,0.0,143.20412367071327,959.9873609098682,0.0,0.0,0.0,0.0,0.0,959.9873609098682
conduction,hot_surface,3015.0,50.25,330.49846592753056,270.0,340.0,142.86316147149762,0.0,0.0,0.0,0.0,0.0,142.86316147149762,960.7016767172257,0.0,0.0,0.0,0.0,0.0,960.7016767172257
conduction,hot_surface,3020.0,50.333333,330.5210886277031,270.0,340.0,142.5230110870416,0.0,0.0,0.0,0.0,0.0,142.5230110870416,961.4142917726609,0.0,0.0,0.0,0.0,0.0,961.4142917726609
conduction,hot_surface,3025.0,50.416667,330.5436574643038,270.0,340.0,142.1836705844538,0.0,0.0,0.0,0.0,0.0,142.1836705844538,962.1252101255832,0.0,0.0,0.0,0.0,0.0,962.1252101255832
conduction,hot_surface,3030.0,50.5,330.5661725655793,270.0,340.0,141.84513803544291,0.0,0.0,0.0,0.0,0.0,141.84513803544291,962.8344358157603,0.0,0.0,0.0,0.0,0.0,962.8344358157603
conduction,hot_surface,3035.0,50.583333,330.58863405947073,270.0,340.0,141.5074115163108,0.0,0.0,0.0,0.0,0.0,141.5074115163108,963.541972873342,0.0,0.0,0.0,0.0,0.0,963.541972873342
conduction,hot_surface,3040.0,50.666667,330.61104207361484,270.0,340.0,141.17048910793898,0.0,0.0,0.0,0.0,0.0,141.17048910793898,964.2478253188816,0.0,0.0,0.0,0.0,0.0,964.2478253188816
conduction,hot_surface,3045.0,50.75,330.6333967353443,270.0,340.0,140.8343688957774,0.0,0.0,0.0,0.0,0.0,140.8343688957774,964.9519971633606,0.0,0.0,0.0,0.0,0.0,964.9519971633606
conduction,hot_surface,3050.0,50.833333,330.65569817168875,270.0,340.0,140.4990489698352,0.0,0.0,0.0,0.0,0.0,140.4990489698352,965.6544924082098,0.0,0.0,0.0,0.0,0.0,965.6544924082098
conduction,hot_surface,3055.0,50.916667,330.6779465093752,270.0,340.0,140.16452742466868,0.0,0.0,0.0,0.0,0.0,140.16452742466868,966.355315045333,0.0,0.0,0.0,0.0,0.0,966.355315045333
conduction,hot_surface,3060.0,51.0,330.70014187482906,270.0,340.0,139.83080235937194,0.0,0.0,0.0,0.0,0.0,139.83080235937194,967.0544690571298,0.0,0.0,0.0,0.0,0.0,967.0544690571298
conduction,hot_surface,3065.0,51.083333,330.7222843941747,270.0,340.0,139.49787187756414,0.0,0.0,0.0,0.0,0.0,139.49787187756414,967.7519584165176,0.0,0.0,0.0,0.0,0.0,967.7519584165176
conduction,hot_surface,3070.0,51.166667,330.7443741932362,270.0,340.0,139.16573408737918,0.0,0.0,0.0,0.0,0.0,139.16573408737918,968.4477870869545,0.0,0.0,0.0,0.0,0.0,968.4477870869545
conduction,hot_surface,3075.0,51.25,330.766411397538,270.0,340.0,138.83438710145725,0.0,0.0,0.0,0.0,0.0,138.83438710145725,969.1419590224618,0.0,0.0,0.0,0.0,0.0,969.1419590224618
conduction,hot_surface,3080.0,51.333333,330.78839613230576,270.0,340.0,138.5038290369303,0.0,0.0,0.0,0.0,0.0,138.5038290369303,969.8344781676465,0.0,0.0,0.0,0.0,0.0,969.8344781676465
conduction,hot_surface,3085.0,51.416667,330.81032852246693,270.0,340.0,138.17405801541355,0.0,0.0,0.0,0.0,0.0,138.17405801541355,970.5253484577235,0.0,0.0,0.0,0.0,0.0,970.5253484577235
conduction,hot_surface,3090.0,51.5,330.83220869265153,270.0,340.0,137.84507216299602,0.0,0.0,0.0,0.0,0.0,137.84507216299602,971.2145738185385,0.0,0.0,0.0,0.0,0.0,971.2145738185385
conduction,hot_surface,3095.0,51.583333,330.85403676719284,270.0,340.0,137.516869610227,0.0,0.0,0.0,0.0,0.0,137.516869610227,971.9021581665895,0.0,0.0,0.0,0.0,0.0,971.9021581665895
conduction,hot_surface,3100.0,51.666667,330.8758128701281,270.0,340.0,137.18944849210743,0.0,0.0,0.0,0.0,0.0,137.18944849210743,972.5881054090502,0.0,0.0,0.0,0.0,0.0,972.5881054090502
conduction,hot_surface,3105.0,51.75,330.8975371251992,270.0,340.0,136.8628069480789,0.0,0.0,0.0,0.0,0.0,136.8628069480789,973.2724194437906,0.0,0.0,0.0,0.0,0.0,973.2724194437906
conduction,hot_surface,3110.0,51.833333,330.91920965585354,270.0,340.0,136.53694312201168,0.0,0.0,0.0,0.0,0.0,136.53694312201168,973.9551041594007,0.0,0.0,0.0,0.0,0.0,973.9551041594007
conduction,hot_surface,3115.0,51.916667,330.9408305852444,270.0,340.0,136.21185516219697,0.0,0.0,0.0,0.0,0.0,136.21185516219697,974.6361634352116,0.0,0.0,0.0,0.0,0.0,974.6361634352116
conduction,hot_surface,3120.0,52.0,330.9624000362319,270.0,340.0,135.88754122133423,0.0,0.0,0.0,0.0,0.0,135.88754122133423,975.3156011413183,0.0,0.0,0.0,0.0,0.0,975.3156011413183
conduction,hot_surface,3125.0,52.083333,330.9839181313837,270.0,340.0,135.56399945652174,0.0,0.0,0.0,0.0,0.0,135.56399945652174,975.9934211386009,0.0,0.0,0.0,0.0,0.0,975.9934211386009
conduction,hot_surface,3130.0,52.166667,331.0053849929756,270.0,340.0,135.24122802924467,0.0,0.0,0.0,0.0,0.0,135.24122802924467,976.6696272787472,0.0,0.0,0.0,0.0,0.0,976.6696272787472
conduction,hot_surface,3135.0,52.25,331.02680074299235,270.0,340.0,134.91922510536568,0.0,0.0,0.0,0.0,0.0,134.91922510536568,977.344223404274,0.0,0.0,0.0,0.0,0.0,977.344223404274
conduction,hot_surface,3140.0,52.333333,331.0481655031281,270.0,340.0,134.59798885511475,0.0,0.0,0.0,0.0,0.0,134.59798885511475,978.0172133485496,0.0,0.0,0.0,0.0,0.0,978.0172133485496
conduction,hot_surface,3145.0,52.416667,331.0694793947873,270.0,340.0,134.27751745307887,0.0,0.0,0.0,0.0,0.0,134.27751745307887,978.6886009358149,0.0,0.0,0.0,0.0,0.0,978.6886009358149
conduction,hot_surface,3150.0,52.5,331.09074253908545,270.0,340.0,133.95780907819017,0.0,0.0,0.0,0.0,0.0,133.95780907819017,979.3583899812058,0.0,0.0,0.0,0.0,0.0,979.3583899812058
conduction,hot_surface,3155.0,52.583333,331.1119550568495,270.0,340.0,133.6388619137182,0.0,0.0,0.0,0.0,0.0,133.6388619137182,980.0265842907744,0.0,0.0,0.0,0.0,0.0,980.0265842907744
conduction,hot_surface,3160.0,52.666667,331.13311706861896,270.0,340.0,133.32067414725714,0.0,0.0,0.0,0.0,0.0,133.32067414725714,980.6931876615107,0.0,0.0,0.0,0.0,0.0,980.6931876615107
conduction,hot_surface,3165.0,52.75,331.15422869464606,270.0,340.0,133.00324397071563,0.0,0.0,0.0,0.0,0.0,133.00324397071563,981.3582038813641,0.0,0.0,0.0,0.0,0.0,981.3582038813641
conduction,hot_surface,3170.0,52.833333,331.1752900548969,270.0,340.0,132.68656958030903,0.0,0.0,0.0,0.0,0.0,132.68656958030903,982.0216367292658,0.0,0.0,0.0,0.0,0.0,982.0216367292658
conduction,hot_surface,3175.0,52.916667,331.1963012690519,270.0,340.0,132.37064917654664,0.0,0.0,0.0,0.0,0.0,132.37064917654664,982.6834899751486,0.0,0.0,0.0,0.0,0.0,982.6834899751486
conduction,hot_surface,3180.0,53.0,331.21726245650655,270.0,340.0,132.0554809642215,0.0,0.0,0.0,0.0,0.0,132.0554809642215,983.3437673799697,0.0,0.0,0.0,0.0,0.0,983.3437673799697
conduction,hot_surface,3185.0,53.083333,331.238173736372,270.0,340.0,131.7410631524018,0.0,0.0,0.0,0.0,0.0,131.7410631524018,984.0024726957316,0.0,0.0,0.0,0.0,0.0,984.0024726957316
conduction,hot_surface,3190.0,53.166667,331.25903522747586,270.0,340.0,131.42739395441993,0.0,0.0,0.0,0.0,0.0,131.42739395441993,984.6596096655037,0.0,0.0,0.0,0.0,0.0,984.6596096655037
conduction,hot_surface,3195.0,53.25,331.27984704836285,270.0,340.0,131.11447158786206,0.0,0.0,0.0,0.0,0.0,131.11447158786206,985.3151820234431,0.0,0.0,0.0,0.0,0.0,985.3151820234431
conduction,hot_surface,3200.0,53.333333,331.3006093172953,270.0,340.0,130.8022942745572,0.0,0.0,0.0,0.0,0.0,130.8022942745572,985.9691934948158,0.0,0.0,0.0,0.0,0.0,985.9691934948158
conduction,hot_surface,3205.0,53.416667,331.32132215225414,270.0,340.0,130.49086024057033,0.0,0.0,0.0,0.0,0.0,130.49086024057033,986.6216477960187,0.0,0.0,0.0,0.0,0.0,986.6216477960187
conduction,hot_surface,3210.0,53.5,331.34198567093927,270.0,340.0,130.1801677161879,0.0,0.0,0.0,0.0,0.0,130.1801677161879,987.2725486345996,0.0,0.0,0.0,0.0,0.0,987.2725486345996
conduction,hot_surface,3215.0,53.583333,331.3625999907704,270.0,340.0,129.870214935911,0.0,0.0,0.0,0.0,0.0,129.870214935911,987.9218997092792,0.0,0.0,0.0,0.0,0.0,987.9218997092792
conduction,hot_surface,3220.0,53.666667,331.3831652288876,270.0,340.0,129.56100013844434,0.0,0.0,0.0,0.0,0.0,129.56100013844434,988.5697047099715,0.0,0.0,0.0,0.0,0.0,988.5697047099715
conduction,hot_surface,3225.0,53.75,331.40368150215215,270.0,340.0,129.2525215666859,0.0,0.0,0.0,0.0,0.0,129.2525215666859,989.2159673178049,0.0,0.0,0.0,0.0,0.0,989.2159673178049
conduction,hot_surface,3230.0,53.833333,331.42414892714703,270.0,340.0,128.9447774677177,0.0,0.0,0.0,0.0,0.0,128.9447774677177,989.8606912051434,0.0,0.0,0.0,0.0,0.0,989.8606912051434
conduction,hot_surface,3235.0,53.916667,331.4445676201776,270.0,340.0,128.63776609279455,0.0,0.0,0.0,0.0,0.0,128.63776609279455,990.5038800356075,0.0,0.0,0.0,0.0,0.0,990.5038800356075
conduction,hot_surface,3240.0,54.0,331.46493769727243,270.0,340.0,128.33148569733567,0.0,0.0,0.0,0.0,0.0,128.33148569733567,991.1455374640941,0.0,0.0,0.0,0.0,0.0,991.1455374640941
conduction,hot_surface,3245.0,54.083333,331.4852592741837,270.0,340.0,128.0259345409135,0.0,0.0,0.0,0.0,0.0,128.0259345409135,991.7856671367987,0.0,0.0,0.0,0.0,0.0,991.7856671367987
conduction,hot_surface,3250.0,54.166667,331.50553246638805,270.0,340.0,127.72111088724444,0.0,0.0,0.0,0.0,0.0,127.72111088724444,992.4242726912349,0.0,0.0,0.0,0.0,0.0,992.4242726912349
conduction,hot_surface,3255.0,54.25,331.5257573890871,270.0,340.0,127.4170130041793,0.0,0.0,0.0,0.0,0.0,127.4170130041793,993.0613577562559,0.0,0.0,0.0,0.0,0.0,993.0613577562559
conduction,hot_surface,3260.0,54.333333,331.54593415720836,270.0,340.0,127.11363916369322,0.0,0.0,0.0,0.0,0.0,127.11363916369322,993.6969259520744,0.0,0.0,0.0,0.0,0.0,993.6969259520744
conduction,hot_surface,3265.0,54.416667,331.5660628854055,270.0,340.0,126.81098764187453,0.0,0.0,0.0,0.0,0.0,126.81098764187453,994.3309808902837,0.0,0.0,0.0,0.0,0.0,994.3309808902837
conduction,hot_surface,3270.0,54.5,331.5861436880593,270.0,340.0,126.50905671891792,0.0,0.0,0.0,0.0,0.0,126.50905671891792,994.9635261738783,0.0,0.0,0.0,0.0,0.0,994.9635261738783
conduction,hot_surface,3275.0,54.583333,331.6061766792782,270.0,340.0,126.20784467911079,0.0,0.0,0.0,0.0,0.0,126.20784467911079,995.5945653972739,0.0,0.0,0.0,0.0,0.0,995.5945653972739
conduction,hot_surface,3280.0,54.666667,331.62616197289896,270.0,340.0,125.90734981082733,0.0,0.0,0.0,0.0,0.0,125.90734981082733,996.2241021463279,0.0,0.0,0.0,0.0,0.0,996.2241021463279
conduction,hot_surface,3285.0,54.75,331.6460996824873,270.0,340.0,125.60757040651566,0.0,0.0,0.0,0.0,0.0,125.60757040651566,996.8521399983605,0.0,0.0,0.0,0.0,0.0,996.8521399983605
conduction,hot_surface,3290.0,54.833333,331.66598992133856,270.0,340.0,125.30850476269023,0.0,0.0,0.0,0.0,0.0,125.30850476269023,997.4786825221739,0.0,0.0,0.0,0.0,0.0,997.4786825221739
conduction,hot_surface,3295.0,54.916667,331.6858328024782,270.0,340.0,125.01015117992154,0.0,0.0,0.0,0.0,0.0,125.01015117992154,998.1037332780736,0.0,0.0,0.0,0.0,0.0,998.1037332780736
conduction,hot_surface,3300.0,55.0,331.7056284386628,270.0,340.0,124.71250796282675,0.0,0.0,0.0,0.0,0.0,124.71250796282675,998.7272958178878,0.0,0.0,0.0,0.0,0.0,998.7272958178878
conduction,hot_surface,3305.0,55.083333,331.7253769423803,270.0,340.0,124.4155734200578,0.0,0.0,0.0,0.0,0.0,124.4155734200578,999.349373684988,0.0,0.0,0.0,0.0,0.0,999.349373684988
conduction,hot_surface,3310.0,55.166667,331.7450784258508,270.0,340.0,124.11934586429538,0.0,0.0,0.0,0.0,0.0,124.11934586429538,999.9699704143095,0.0,0.0,0.0,0.0,0.0,999.9699704143095
conduction,hot_surface,3315.0,55.25,331.76473300102737,270.0,340.0,123.8238236122379,0.0,0.0,0.0,0.0,0.0,123.8238236122379,1000.5890895323707,0.0,0.0,0.0,0.0,0.0,1000.5890895323707
conduction,hot_surface,3320.0,55.333333,331.78434077959633,270.0,340.0,123.5290049845895,0.0,0.0,0.0,0.0,0.0,123.5290049845895,1001.2067345572935,0.0,0.0,0.0,0.0,0.0,1001.2067345572935
conduction,hot_surface,3325.0,55.416667,331.80390187297826,270.0,340.0,123.23488830605498,0.0,0.0,0.0,0.0,0.0,123.23488830605498,1001.8229089988239,0.0,0.0,0.0,0.0,0.0,1001.8229089988239
conduction,hot_surface,3330.0,55.5,331.8234163923283,270.0,340.0,122.94147190532613,0.0,0.0,0.0,0.0,0.0,122.94147190532613,1002.4376163583505,0.0,0.0,0.0,0.0,0.0,1002.4376163583505
conduction,hot_surface,3335.0,55.583333,331.842884448537,270.0,340.0,122.64875411507575,0.0,0.0,0.0,0.0,0.0,122.64875411507575,1003.0508601289259,0.0,0.0,0.0,0.0,0.0,1003.0508601289259
conduction,hot_surface,3340.0,55.666667,331.862306152231,270.0,340.0,122.3567332719449,0.0,0.0,0.0,0.0,0.0,122.3567332719449,1003.6626437952856,0.0,0.0,0.0,0.0,0.0,1003.6626437952856
conduction,hot_surface,3345.0,55.75,331.8816816137733,270.0,340.0,122.06540771653522,0.0,0.0,0.0,0.0,0.0,122.06540771653522,1004.2729708338683,0.0,0.0,0.0,0.0,0.0,1004.2729708338683
conduction,hot_surface,3350.0,55.833333,331.90101094326434,270.0,340.0,121.77477579340035,0.0,0.0,0.0,0.0,0.0,121.77477579340035,1004.8818447128352,0.0,0.0,0.0,0.0,0.0,1004.8818447128352
conduction,hot_surface,3355.0,55.916667,331.92029425054227,270.0,340.0,121.48483585103492,0.0,0.0,0.0,0.0,0.0,121.48483585103492,1005.4892688920904,0.0,0.0,0.0,0.0,0.0,1005.4892688920904
conduction,hot_surface,3360.0,56.0,331.9395316451838,270.0,340.0,121.19558624186595,0.0,0.0,0.0,0.0,0.0,121.19558624186595,1006.0952468232998,0.0,0.0,0.0,0.0,0.0,1006.0952468232998
conduction,hot_surface,3365.0,56.083333,331.9587232365048,270.0,340.0,120.9070253222427,0.0,0.0,0.0,0.0,0.0,120.9070253222427,1006.6997819499111,0.0,0.0,0.0,0.0,0.0,1006.6997819499111
conduction,hot_surface,3370.0,56.166667,331.9778691335607,270.0,340.0,120.61915145242807,0.0,0.0,0.0,0.0,0.0,120.61915145242807,1007.3028777071731,0.0,0.0,0.0,0.0,0.0,1007.3028777071731
conduction,hot_surface,3375.0,56.25,331.9969694451475,270.0,340.0,120.33196299658925,0.0,0.0,0.0,0.0,0.0,120.33196299658925,1007.904537522156,0.0,0.0,0.0,0.0,0.0,1007.904537522156
conduction,hot_surface,3380.0,56.333333,332.0160242798019,270.0,340.0,120.04545832278751,0.0,0.0,0.0,0.0,0.0,120.04545832278751,1008.50476481377,0.0,0.0,0.0,0.0,0.0,1008.50476481377
conduction,hot_surface,3385.0,56.416667,332.03503374580237,270.0,340.0,119.75963580297133,0.0,0.0,0.0,0.0,0.0,119.75963580297133,1009.1035629927848,0.0,0.0,0.0,0.0,0.0,1009.1035629927848
conduction,hot_surface,3390.0,56.5,332.0539979511695,270.0,340.0,119.47449381296451,0.0,0.0,0.0,0.0,0.0,119.47449381296451,1009.7009354618496,0.0,0.0,0.0,0.0,0.0,1009.7009354618496
conduction,hot_surface,3395.0,56.583333,332.0729170036667,270.0,340.0,119.19003073245761,0.0,0.0,0.0,0.0,0.0,119.19003073245761,1010.2968856155118,0.0,0.0,0.0,0.0,0.0,1010.2968856155118
conduction,hot_surface,3400.0,56.666667,332.0917910108008,270.0,340.0,118.90624494499946,0.0,0.0,0.0,0.0,0.0,118.90624494499946,1010.8914168402367,0.0,0.0,0.0,0.0,0.0,1010.8914168402367
conduction,hot_surface,3405.0,56.75,332.1106200798227,270.0,340.0,118.62313483798772,0.0,0.0,0.0,0.0,0.0,118.62313483798772,1011.4845325144267,0.0,0.0,0.0,0.0,0.0,1011.4845325144267
conduction,hot_surface,3410.0,56.833333,332.1294043177279,270.0,340.0,118.34069880265957,0.0,0.0,0.0,0.0,0.0,118.34069880265957,1012.07623600844,0.0,0.0,0.0,0.0,0.0,1012.07623600844
conduction,hot_surface,3415.0,56.916667,332.14814383125713,270.0,340.0,118.05893523408145,0.0,0.0,0.0,0.0,0.0,118.05893523408145,1012.6665306846105,0.0,0.0,0.0,0.0,0.0,1012.6665306846105
conduction,hot_surface,3420.0,57.0,332.16683872689697,270.0,340.0,117.77784253114305,0.0,0.0,0.0,0.0,0.0,117.77784253114305,1013.2554198972662,0.0,0.0,0.0,0.0,0.0,1013.2554198972662
conduction,hot_surface,3425.0,57.083333,332.18548911088055,270.0,340.0,117.49741909654546,0.0,0.0,0.0,0.0,0.0,117.49741909654546,1013.8429069927489,0.0,0.0,0.0,0.0,0.0,1013.8429069927489
conduction,hot_surface,3430.0,57.166667,332.204095089188,270.0,340.0,117.2176633367917,0.0,0.0,0.0,0.0,0.0,117.2176633367917,1014.4289953094329,0.0,0.0,0.0,0.0,0.0,1014.4289953094329
conduction,hot_surface,3435.0,57.25,332.22265676754705,270.0,340.0,116.93857366217998,0.0,0.0,0.0,0.0,0.0,116.93857366217998,1015.0136881777439,0.0,0.0,0.0,0.0,0.0,1015.0136881777439
conduction,hot_surface,3440.0,57.333333,332.24117425143385,270.0,340.0,116.66014848679424,0.0,0.0,0.0,0.0,0.0,116.66014848679424,1015.5969889201779,0.0,0.0,0.0,0.0,0.0,1015.5969889201779
conduction,hot_surface,3445.0,57.416667,332.2596476460733,270.0,340.0,116.3823862284923,0.0,0.0,0.0,0.0,0.0,116.3823862284923,1016.1789008513203,0.0,0.0,0.0,0.0,0.0,1016.1789008513203
conduction,hot_surface,3450.0,57.5,332.27807705643977,270.0,340.0,116.10528530890065,0.0,0.0,0.0,0.0,0.0,116.10528530890065,1016.7594272778649,0.0,0.0,0.0,0.0,0.0,1016.7594272778649
conduction,hot_surface,3455.0,57.583333,332.2964625872578,270.0,340.0,115.82884415340345,0.0,0.0,0.0,0.0,0.0,115.82884415340345,1017.3385714986318,0.0,0.0,0.0,0.0,0.0,1017.3385714986318
conduction,hot_surface,3460.0,57.666667,332.31480434300244,270.0,340.0,115.55306119113311,0.0,0.0,0.0,0.0,0.0,115.55306119113311,1017.9163368045876,0.0,0.0,0.0,0.0,0.0,1017.9163368045876
conduction,hot_surface,3465.0,57.75,332.33310242790003,270.0,340.0,115.27793485496346,0.0,0.0,0.0,0.0,0.0,115.27793485496346,1018.4927264788623,0.0,0.0,0.0,0.0,0.0,1018.4927264788623
conduction,hot_surface,3470.0,57.833333,332.35135694592884,270.0,340.0,115.00346358149955,0.0,0.0,0.0,0.0,0.0,115.00346358149955,1019.0677437967698,0.0,0.0,0.0,0.0,0.0,1019.0677437967698
conduction,hot_surface,3475.0,57.916667,332.36956800081947,270.0,340.0,114.72964581106737,0.0,0.0,0.0,0.0,0.0,114.72964581106737,1019.6413920258252,0.0,0.0,0.0,0.0,0.0,1019.6413920258252
conduction,hot_surface,3480.0,58.0,332.3877356960556,270.0,340.0,114.45647998770795,0.0,0.0,0.0,0.0,0.0,114.45647998770795,1020.2136744257638,0.0,0.0,0.0,0.0,0.0,1020.2136744257638
conduction,hot_surface,3485.0,58.083333,332.4058601348745,270.0,340.0,114.18396455916621,0.0,0.0,0.0,0.0,0.0,114.18396455916621,1020.7845942485595,0.0,0.0,0.0,0.0,0.0,1020.7845942485595
conduction,hot_surface,3490.0,58.166667,332.4239414202677,270.0,340.0,113.91209797688248,0.0,0.0,0.0,0.0,0.0,113.91209797688248,1021.354154738444,0.0,0.0,0.0,0.0,0.0,1021.354154738444
conduction,hot_surface,3495.0,58.25,332.4419796549813,270.0,340.0,113.64087869598478,0.0,0.0,0.0,0.0,0.0,113.64087869598478,1021.9223591319239,0.0,0.0,0.0,0.0,0.0,1021.9223591319239
conduction,hot_surface,3500.0,58.333333,332.4599749415171,270.0,340.0,113.37030517528035,0.0,0.0,0.0,0.0,0.0,113.37030517528035,1022.4892106578004,0.0,0.0,0.0,0.0,0.0,1022.4892106578004
conduction,hot_surface,3505.0,58.416667,332.4779273821325,270.0,340.0,113.10037587724366,0.0,0.0,0.0,0.0,0.0,113.10037587724366,1023.0547125371867,0.0,0.0,0.0,0.0,0.0,1023.0547125371867
conduction,hot_surface,3510.0,58.5,332.4958370788417,270.0,340.0,112.83108926801219,0.0,0.0,0.0,0.0,0.0,112.83108926801219,1023.6188679835268,0.0,0.0,0.0,0.0,0.0,1023.6188679835268
conduction,hot_surface,3515.0,58.583333,332.5137041334159,270.0,340.0,112.56244381737446,0.0,0.0,0.0,0.0,0.0,112.56244381737446,1024.1816802026137,0.0,0.0,0.0,0.0,0.0,1024.1816802026137
conduction,hot_surface,3520.0,58.666667,332.53152864738394,270.0,340.0,112.29443799876151,0.0,0.0,0.0,0.0,0.0,112.29443799876151,1024.7431523926075,0.0,0.0,0.0,0.0,0.0,1024.7431523926075
conduction,hot_surface,3525.0,58.75,332.549310722033,270.0,340.0,112.02707028924095,0.0,0.0,0.0,0.0,0.0,112.02707028924095,1025.3032877440537,0.0,0.0,0.0,0.0,0.0,1025.3032877440537
conduction,hot_surface,3530.0,58.833333,332.5670504584091,270.0,340.0,111.76033916950502,0.0,0.0,0.0,0.0,0.0,111.76033916950502,1025.8620894399012,0.0,0.0,0.0,0.0,0.0,1025.8620894399012
conduction,hot_surface,3535.0,58.916667,332.58474795731763,270.0,340.0,111.49424312386373,0.0,0.0,0.0,0.0,0.0,111.49424312386373,1026.4195606555206,0.0,0.0,0.0,0.0,0.0,1026.4195606555206
conduction,hot_surface,3540.0,59.0,332.602403319324,270.0,340.0,111.22878064023553,0.0,0.0,0.0,0.0,0.0,111.22878064023553,1026.9757045587219,0.0,0.0,0.0,0.0,0.0,1026.9757045587219
conduction,hot_surface,3545.0,59.083333,332.62001664475423,270.0,340.0,110.96395021013961,0.0,0.0,0.0,0.0,0.0,110.96395021013961,1027.5305243097725,0.0,0.0,0.0,0.0,0.0,1027.5305243097725
conduction,hot_surface,3550.0,59.166667,332.6375880336953,270.0,340.0,110.69975032868655,0.0,0.0,0.0,0.0,0.0,110.69975032868655,1028.084023061416,0.0,0.0,0.0,0.0,0.0,1028.084023061416
conduction,hot_surface,3555.0,59.25,332.65511758599604,270.0,340.0,110.43617949457058,0.0,0.0,0.0,0.0,0.0,110.43617949457058,1028.636203958889,0.0,0.0,0.0,0.0,0.0,1028.636203958889
conduction,hot_surface,3560.0,59.333333,332.6726054012675,270.0,340.0,110.17323621005943,0.0,0.0,0.0,0.0,0.0,110.17323621005943,1029.1870701399391,0.0,0.0,0.0,0.0,0.0,1029.1870701399391
conduction,hot_surface,3565.0,59.416667,332.6900515788835,270.0,340.0,109.91091898098745,0.0,0.0,0.0,0.0,0.0,109.91091898098745,1029.736624734844,0.0,0.0,0.0,0.0,0.0,1029.736624734844
conduction,hot_surface,3570.0,59.5,332.7074562179814,270.0,340.0,109.6492263167471,0.0,0.0,0.0,0.0,0.0,109.6492263167471,1030.2848708664278,0.0,0.0,0.0,0.0,0.0,1030.2848708664278
conduction,hot_surface,3575.0,59.583333,332.7248194174624,270.0,340.0,109.38815673027875,0.0,0.0,0.0,0.0,0.0,109.38815673027875,1030.8318116500793,0.0,0.0,0.0,0.0,0.0,1030.8318116500793
